"","run.code","run.cor","n.Rcrowd","n.Rdisplace","prop.Rcrowd","prop.Rdisplace","n.Rcrowd.dyads","n.Rdisplace.dyads","Rcrowd.density","Rdisplace.density","Rcrowd.degree","Rcrowd.strength","Rcrowd.between","Rcrowd.ec","Rcrowd.ec.value","Rcrowd.apl","Rcrowd.eff","Rcrowd.linearity","Rcrowd.steepness","Rcrowd.prunk.pu","Rcrowd.prunk.dyads","Rcrowd.transi.Pt","Rcrowd.transi.ttri","Rdisp.degree","Rdisp.strength","Rdisp.between","Rdisp.ec","Rdisp.ec.value","Rdisp.apl","Rdisp.eff","Rdisp.linearity","Rdisp.steepness","Rdisp.prunk.pu","Rdisp.prunk.dyads","Rdisp.transi.Pt","Rdisp.transi.ttri","ref1.cor.matrix"
"RRG91","run092",0.196664093384912,620,595,0.510288065843621,0.489711934156379,142,148,0.338095238095238,0.352380952380952,10,66,49.0412698412698,0.26985422769472,22.7121259585578,1.87894736842105,0.325590769415127,0.3844,0.25270929957064,0.395,210,0.928,0.713,10,83,7.4,0.442035077062639,24.1760412756729,1.73121387283237,0.348395671123001,0.3968,0.284332956578587,0.371,210,0.969,0.877,0.433157083350643
"RRR91","run092",0.196664093384912,620,595,0.510288065843621,0.489711934156379,142,148,0.338095238095238,0.352380952380952,9,16,24.7412698412698,0.159904609038306,22.7121259585578,1.87894736842105,0.325590769415127,0.3844,0.25270929957064,0.395,210,0.928,0.713,5,10,2.61904761904762,0.0599892026357513,24.1760412756729,1.73121387283237,0.348395671123001,0.3968,0.284332956578587,0.371,210,0.969,0.877,0.433157083350643
"BBB92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,5,8,56,1,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,3,5,25.1666666666667,1,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"BBG92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,11,79,27.1666666666667,0.00515290735353127,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,12,52,0,3.42749253917381e-18,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"BBR92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,0,0,0,0.0910014690107517,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,0,0,0,0.114101823564739,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"BGB92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,2,3,7.66666666666667,0.146766252044987,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,0,0,0,0.17258178872595,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"BGG92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,5,8,15.1666666666667,0.282112368979614,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,3,5,69.6666666666667,0.0480435305788859,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"BRB92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,7,7,82.2833333333333,0.223131097717757,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,3,16,2.66666666666667,0.50818300326705,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"BRR92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,3,8,5.43333333333333,0.40516342338847,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,3,9,57.9166666666667,0.306643444938579,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"GBB92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,13,142,3.43333333333333,0.013739570969976,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,13,83,8.83333333333333,5.83564895776445e-18,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"GBG92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,7,16,0,0.000508045908860134,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,8,26,7.91666666666667,0.00140696923152582,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"GGB92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,15,102,6.6,0.261273329751344,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,13,54,14.3333333333333,0.0222342097957309,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"GGG92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,14,95,16.8333333333333,0.799528436464226,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,10,61,45.5,0.0479515260877235,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"GGR92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,3,3,24.7166666666667,0.128523173025283,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,5,6,3.08333333333333,0.0894791122682907,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"GRG92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,9,45,15.2833333333333,0.0218184815722588,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,10,22,6,2.69883007070538e-17,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"GRR92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,7,9,39.3166666666667,0.264197503452825,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,3,3,51.4166666666667,0.201195366567364,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"RBB92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,2,2,16.2666666666667,0.305341008809067,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,3,3,27.1666666666667,0.0738376101008358,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"RBG92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,8,13,68.2166666666667,0.156791662314441,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,2,7,1.5,0.0119169813546078,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"RBR92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,8,30,9.68333333333333,0.352567176280506,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,9,34,18.75,0.0360960004816562,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"RGG92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,4,14,3.5,0.163048272872586,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,6,15,22.4166666666667,0.0342080832514705,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"RGR92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,9,31,7.01666666666667,0.293582072342065,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,7,24,65.9166666666667,0.0177287931289011,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"RRG92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,12,40,27.65,0.31651204433284,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,9,109,4.5,0.201976249054027,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"RRR92","run093",0.0988630222004053,669,546,0.550617283950617,0.449382716049383,154,128,0.366666666666667,0.304761904761905,10,14,37.6333333333333,0.141626049401861,30.4278054226985,1.8125,0.335517706216137,0.374,0.278089993604677,0.357,210,0.94,0.759,6,12,40,0.0756386318058076,15.8029111778225,1.91793313069909,0.370270225336146,0.3279,0.252310080589395,0.424,210,0.94,0.758,0.362955261365812
"BBB93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,2,3,21.0833333333333,1,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,6,10,62.9404761904762,1,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"BBG93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,10,54,16.9833333333333,0.00249215392538324,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,12,77,0,1.48929778859171e-18,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"BBR93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,0,0,0,0.0844250616390753,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,0,0,0,0.1042155868677,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"BGB93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,2,2,9.95,0.154989118845901,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,1,1,14.0535714285714,0.195045253934827,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"BGG93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,5,7,56.7833333333333,0.151472418646229,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,3,6,25.1845238095238,0.135059868228948,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"BRB93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,5,7,53.6166666666667,0.328286538494484,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,5,16,41.1190476190476,0.223739419838893,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"BRR93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,3,5,0,0.275600311050653,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,2,12,21.6845238095238,0.310954188723728,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"GBB93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,13,69,14.0666666666667,0.0107743234666876,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,12,156,10.6666666666667,1.26063980664051e-18,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"GBG93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,8,20,12.0833333333333,0.0113818048098503,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,8,22,0,1.91564291224089e-17,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"GGB93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,15,57,15.1666666666667,0.143395461367454,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,15,99,11.3333333333333,0.0785636176442113,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"GGG93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,13,76,56.2166666666667,0.30604928577541,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,13,80,14.9107142857143,0.343780380629596,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"GGR93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,4,5,0.45,0.178655588812211,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,3,4,13.5833333333333,0.152177933109076,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"GRG93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,10,34,48.3333333333333,0.010569034404764,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,9,33,8.125,0.0198550764843425,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"GRR93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,6,7,76.85,0.16833384236678,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,4,5,11.6666666666667,0.248806359199346,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"RBB93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,2,2,27.4,0.122279586945716,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,3,3,52.5535714285714,0.226031577950483,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"RBG93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,5,11,63.65,0.0431485446110245,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,5,9,34.8333333333333,0.134280443834324,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"RBR93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,10,32,5.5,0.104445738889829,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,6,32,16.5,0.254790765352787,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"RGG93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,3,7,32.8,0.104310854550005,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,7,22,23.5833333333333,0.137509783865611,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"RGR93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,8,32,19.4,0.0400484244582593,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,7,23,10.375,0.215065726397487,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"RRG93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,9,82,11.0666666666667,0.114108124794793,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,12,67,27.2083333333333,0.491367335367063,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"RRR93","run094",0.0977921552962726,524,691,0.431275720164609,0.568724279835391,142,141,0.338095238095238,0.335714285714286,9,12,10.35,0.0682431835664004,17.313755852536,1.9225,0.360500210525846,0.374,0.256513685845721,0.395,210,0.968,0.872,8,14,30.5,0.124186541432838,24.7476929013368,1.7536231884058,0.375730776183434,0.3305,0.270385543743309,0.386,210,0.935,0.74,0.373554507966584
"BBB94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,4,5,57.4190476190476,1,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,4,8,1.45,1,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"BBG94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,12,81,36.9222222222222,0.00663575028182243,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,11,50,0,0,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"BBR94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,0,0,0,0.165338782882718,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,0,0,0,0.0527832468429782,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"BGB94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,1,2,4,0.245861216651326,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,1,1,69.7833333333333,0.154586426567601,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"BGG94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,3,4,44.081746031746,0.201297121733965,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,7,9,120.52619047619,0.119575785291559,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"BRB94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,6,8,65.1214285714286,0.436670253497038,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,4,15,18.5119047619048,0.369894880984621,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"BRR94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,3,8,9.37896825396825,0.393387365588224,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,3,9,13.3666666666667,0.284814116731749,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"GBB94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,14,111,4.69444444444444,0.0160468722525181,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,14,114,25.3666666666667,0.00401301270580626,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"GBG94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,8,16,18.5777777777778,0.0181873942266311,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,5,26,0.5,0.000533977839400681,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"GGB94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,15,45,27.0833333333333,0.269537630205256,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,13,111,3,0.115231341121084,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"GGG94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,11,57,26.7,0.376473905760241,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,11,99,35.7,0.419712658395267,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"GGR94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,4,6,3.41666666666667,0.26803186025797,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,3,3,0,0.160922600604784,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"GRG94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,9,48,11.0412698412698,0.0216881807347865,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,9,19,40.1190476190476,0.00409128155384978,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"GRR94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,4,5,38.781746031746,0.223820521773649,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,5,7,30.352380952381,0.20613521372094,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"RBB94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,2,2,17.2507936507936,0.412682509428289,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,3,3,27.9928571428571,0.0443438540038408,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"RBG94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,6,17,69.975,0.111460001516221,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,3,3,41.4666666666667,0.121224464787094,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"RBR94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,10,39,12.3623015873016,0.0170461186981054,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,8,25,13.2857142857143,0.31416429324749,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"RGG94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,5,11,5.83333333333333,0.183558061289859,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,5,18,23.5666666666667,0.0713038066235429,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"RGR94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,10,30,20.1984126984127,0.230334506858924,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,9,25,34.802380952381,0.0961131782178968,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"RRG94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,11,60,22.5134920634921,0.277423985568518,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,12,89,108.533333333333,0.387129506908013,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"RRR94","run095",0.08694945366339,572,643,0.470781893004115,0.529218106995885,148,136,0.352380952380952,0.323809523809524,10,17,32.9095238095238,0.146537935416474,16.7968951184839,1.885,0.355018103395989,0.3974,0.28226741872743,0.357,210,0.949,0.798,6,9,20.1666666666667,0.0960906510441053,30.2078447475881,1.89501312335958,0.38966318625562,0.3331,0.236676221998189,0.438,210,0.959,0.835,0.38562781124651
"BBB95","run096",0.0383332553489184,536,679,0.441152263374486,0.558847736625514,126,147,0.3,0.35,4,7,49.75,1,22.4818619838369,1.95316804407714,0.422008813702561,0.3409,0.213718168409285,0.448,210,0.931,0.726,2,6,23.5333333333333,1,20.4138907676043,2.045,0.358235040174001,0.4292,0.308085248565007,0.362,210,0.97,0.88,0.314111973150419
"BBG95","run096",0.0383332553489184,536,679,0.441152263374486,0.558847736625514,126,147,0.3,0.35,13,58,0,0,22.4818619838369,1.95316804407714,0.422008813702561,0.3409,0.213718168409285,0.448,210,0.931,0.726,11,73,51.7833333333333,0.00072660610812139,20.4138907676043,2.045,0.358235040174001,0.4292,0.308085248565007,0.362,210,0.97,0.88,0.314111973150419
"BBR95","run096",0.0383332553489184,536,679,0.441152263374486,0.558847736625514,126,147,0.3,0.35,0,0,0,0.158707794051507,22.4818619838369,1.95316804407714,0.422008813702561,0.3409,0.213718168409285,0.448,210,0.931,0.726,0,0,0,0.107586560265349,20.4138907676043,2.045,0.358235040174001,0.4292,0.308085248565007,0.362,210,0.97,0.88,0.314111973150419
